mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
-269.6653552,136.4838676,-25.01260032,26.39067766,0.675732213,-5.381545124,-1.120897739,-1.510784726,-0.155944993,-3.779258283,-9.279790196,-3.146819148,1.640977603,0.676200734,1.898460689,2.231276731,-2.128317038,-3.663708599,-1.074119871,3.530190396,classical
-81.10374221,129.102791,-42.53853885,33.17805943,5.659307589,-6.40216612,-2.265059963,7.372704038,-18.71864119,2.500882521,3.786016018,1.934638398,-10.06649314,0.944549984,-3.573205836,-6.16834895,-8.033390851,3.77587471,-5.029608595,-0.853512484,classical
-436.8371648,154.1459674,-19.88185159,20.1942163,3.159222913,0.44480807,-6.536028794,-4.605622058,-10.06033707,-6.152646994,-4.532687773,-2.783274792,-5.234963212,-7.386918213,-6.992791793,-3.20048992,-0.358716479,2.217816996,2.568618353,4.471459545,classical
-552.0640633,173.3987032,26.35576659,14.11461398,7.252555006,-7.087655383,-5.856010476,-10.34017308,-11.01861778,-9.193639101,-8.826016359,-4.9292071,-3.650469809,-4.280855956,-3.457496571,-4.820615504,-5.68252902,-6.550562825,-8.210965812,-6.453841243,classical
-475.8490664,141.5205827,-8.481039752,33.99667653,0.530630255,6.045521913,0.025261497,9.534500449,2.161829331,7.085843516,-8.051203531,-0.101292674,0.793869651,3.873308579,5.31376301,4.670820559,6.868613279,5.39176681,1.047285425,-6.492128113,classical
-311.5393968,148.6832789,-33.48111774,10.32681581,-12.86201522,1.217720308,-12.89929527,0.798094591,-9.725869002,2.049695027,-5.10888361,6.745241277,4.605569851,3.764831715,1.275329034,1.243599762,-0.089598792,1.511762445,0.387477432,-3.00395469,classical
-295.7028877,134.5350937,-22.44718383,40.74152709,-5.877058657,9.267068275,-11.86493893,6.293622881,-8.860720876,4.400859612,-9.373816673,4.062370393,1.628091568,5.138569878,5.442816459,2.28507817,-1.816667909,-2.923230178,0.1350349,3.197436359,classical
-287.4953054,101.7361401,-35.37274331,41.28448857,-12.74725393,17.28848581,-13.97845943,16.31230359,-5.600776487,13.66430732,-8.791640442,-0.05494214,-13.77111585,6.479974693,6.705735029,6.984978393,7.033379494,8.39260955,-5.607799093,1.378890976,classical
-280.6950579,122.7286246,-14.38936307,26.85583571,1.356169664,5.990099161,-13.10404147,3.374500528,-11.54533976,5.199524576,-1.048746791,2.753912313,0.057280497,1.352473474,1.5121087,-2.217835447,0.780848535,-3.965543614,-9.139270548,-6.930954909,classical
-437.5572834,171.0271226,7.378997301,-3.129031471,0.791053816,-11.14040062,-12.52517013,-6.894892371,-5.841103854,-8.446661204,-8.470935072,-8.330275448,-7.373576593,-6.733350814,-6.086332232,-7.057519224,-6.649798075,-4.292587933,-4.405682415,-4.917366481,classical
-374.7410914,153.8556579,-21.57473776,20.846503,7.006253364,-3.949142725,-2.522304903,-2.80880482,-4.284175825,-4.506857974,-5.767222891,-4.262547008,-3.843052932,-4.578050788,-3.634757618,-2.292484572,-3.136094292,-0.222148404,2.631096671,1.819158494,classical
-203.5871576,111.1983304,-51.52694043,39.47595195,-10.54644104,11.89438008,-13.18036205,15.11290861,-7.285827781,13.36907158,-7.301339713,3.836546445,-3.773126956,5.291515766,4.111488129,6.639012662,2.993226936,3.539748568,-3.3613864,-3.682384277,classical
-228.9171466,153.9831207,-30.68881557,20.80639676,-6.085672747,1.17441906,-10.7872979,-3.887584272,-11.5984857,0.883624413,-8.282285082,-0.724534358,-3.109804681,-3.437935265,-2.629029201,0.719195071,-1.973605979,-2.513512626,1.571475353,-1.484866681,classical
-221.2628971,173.3370748,-37.46217676,24.36459344,-8.688421229,3.38808323,-12.84121281,1.083141844,-15.3285806,0.42499075,-9.622420323,2.298097657,-4.482634474,0.364165775,-1.487534152,1.811832793,0.228529111,-0.96671071,-0.487611878,-6.266113805,classical
-319.7755586,166.0096191,-11.93308762,27.25413689,7.828892004,1.730611645,-7.856900669,-2.404760986,-2.90730729,-2.52171475,-11.36748204,-4.608424964,-4.492620457,-7.452209083,-5.582484896,-1.869691235,-1.280049004,-1.426752389,-0.487024891,-4.096601372,classical
-368.440892,124.27626,-31.57869191,17.614766,2.323812129,-5.951695107,-11.80854965,-5.548753636,-5.406486315,-1.304524334,-8.432322339,-3.618203414,2.203684784,-0.047955861,0.237254781,2.509610797,3.093510769,4.836786106,6.217569177,8.726848425,classical
-419.2288967,127.4483482,-3.792735177,23.19407072,-4.338064134,4.040501794,-8.202417132,-7.616568385,-7.080099027,-2.92444675,-7.414776088,-5.439006483,-9.099890235,-10.61687817,-5.737674599,-0.3924866,7.027566634,5.593973824,-3.469120299,-5.166212583,classical
-249.5338097,161.6055888,10.13459047,-3.079308748,-0.601394898,-2.076702907,-12.19037094,-8.603268701,-14.63880305,-12.05118951,-12.30646586,-7.175682071,-7.889322254,-2.082100293,-2.908613559,-0.859944471,-3.972877567,-0.883545258,-3.987475391,-3.885224839,classical
-301.9122098,57.52900999,-59.132652,33.56534702,-20.88486834,17.7419663,-0.64348149,49.01888741,19.12920724,27.08637911,-17.64494647,-0.273833717,-3.749348521,18.16166343,9.959834067,11.60902519,11.27926645,15.37925721,-7.411045343,-5.853821257,classical
-223.1329365,163.2403389,-34.40471485,24.17049715,-10.28918865,3.227833534,-12.86694534,0.795775178,-14.27435125,1.662018636,-10.1407872,0.246637806,-4.540335439,0.110148013,-2.866471867,1.34881249,-0.336784035,-1.059472976,-1.094790998,-8.060088906,classical
-402.2155387,154.0391035,-15.21943208,15.30022989,-3.088477267,-3.190232483,-9.787203555,-17.31869014,-12.30777811,-7.907882621,-7.088667036,-0.284824816,1.55231395,-1.472115517,-1.741634931,1.851985607,5.03428546,-0.745425005,-0.136658924,-2.858921649,classical
-268.1559632,135.6895814,-34.07063305,25.63083214,-12.96951412,17.89194699,-9.996484513,5.628052619,-14.14241723,7.498352679,-3.961599946,8.26125604,-1.352933766,-0.382257282,1.031763534,3.807186985,-0.303796786,1.778556544,0.890327524,-0.837884128,classical
-338.8257212,190.1980768,-16.32957459,3.691679011,-0.438978858,-8.89175613,-10.3860743,-16.37045926,-13.28748718,-10.78842336,-8.645040394,-8.284630148,-4.619125117,-3.797573545,-4.546130568,-3.657228684,-0.943703785,0.542290504,-0.262845562,-1.560352135,classical
-305.3965028,135.9257374,-11.75587664,18.22289194,10.38824025,3.016726847,-5.595541904,0.145116438,-1.348897006,-1.86790534,-3.207136058,-6.740363851,-2.69286992,-5.595527212,-4.52192398,-4.783026321,-5.370309035,-2.622151002,-5.836810218,-6.928834666,classical
-85.2434617,118.4288976,-31.47463609,20.28412147,-4.421110275,6.922971697,-10.95446304,-1.6243682,-7.370241464,-3.015117149,-4.433376578,-1.403674,-4.247367073,-4.168933313,-3.982021498,0.275396998,-3.393379998,1.694451292,-3.685526906,-3.439862216,classical
-484.0280493,144.1766478,1.399308864,8.103261462,4.931988975,-2.322560063,-2.747426349,-6.837030231,-10.14065933,-8.057536506,-7.152664135,-10.56580843,-7.7894016,-2.957175996,-0.261427983,4.301272466,5.296612585,0.185796869,-4.530117867,-1.872410023,classical
-385.7576859,128.6386626,-26.73602511,39.48350198,-2.176446092,16.76000464,-5.731489716,14.7219006,-3.092115022,12.30530222,-5.894019989,2.783779562,3.67149597,10.91880364,10.53664629,9.914707465,6.107597587,3.530101208,-3.320011466,-3.674570673,classical
-378.7244762,126.4941727,-18.81674729,42.88675383,-14.29465154,25.34391913,-14.64836079,18.69327272,-10.19309776,21.11294287,4.447901285,18.22638038,-10.27583101,8.955647267,1.210981394,6.280481499,2.530584141,4.389194711,1.705060991,9.986725955,classical
-409.5301478,116.7989561,-16.16544211,11.70334382,0.729538152,5.984519048,-4.26159819,0.499136633,0.435511767,12.60068161,-1.107977198,-1.14716292,4.973182463,1.757982544,-3.910098594,3.505997752,2.799355368,3.101994976,0.651257172,-0.245165094,classical
-374.0323929,172.4689155,6.436843841,20.10563849,5.906853088,1.566088283,-6.698415484,-1.198540617,-0.279774611,0.324508653,-6.541102588,-7.307399143,-7.32657717,-10.21687772,-6.144977816,-2.427233126,-2.670047072,-2.285162229,-1.155676065,-3.814173428,classical
-238.5822363,149.7839367,-28.87004514,28.25925599,-0.797158128,-3.927916926,-2.143702412,-4.342735858,-4.189805535,-3.443622432,-5.770773269,-0.11647072,2.518272395,0.681765439,0.068461232,1.705275095,0.652180949,1.468414671,-1.831407314,-6.244635206,classical
-406.9177577,163.0825027,-2.361218713,32.38403237,7.980317461,9.600345444,-5.42017282,9.466266816,-3.042096451,10.16526555,-10.3424071,-5.423225019,-8.041794868,-2.090807471,0.399182253,3.392422502,3.502365361,7.387801223,6.448440378,0.184801096,classical
-306.7527713,152.9124811,-27.59059249,16.31811187,-3.15672978,-8.933617141,-5.425213112,-9.775880615,-7.10997169,0.293280621,0.870354292,5.411912045,8.193733419,4.199891504,2.057260203,3.033074926,-0.386669589,-2.813876716,-2.90407841,1.33380327,classical
-358.6338939,129.0925535,-30.40317973,19.88711482,-10.3851486,-0.650722657,-10.60776687,1.544903553,-3.974987222,1.864258513,-8.841996782,-7.168083312,-8.213491934,-5.940116839,-0.113216685,4.28034511,8.969017496,12.80198792,14.68691024,11.51135479,classical
-106.1917961,127.3736255,-45.29143601,31.27167434,4.311937402,-5.068769228,-16.11893166,14.68739753,-7.904389146,-1.21978008,2.990504876,17.46109006,-4.07354767,1.78177322,0.598686878,4.610257747,-9.984091888,-3.343488864,-3.099766939,1.911288078,classical
-321.1968465,136.3056096,-28.31137819,31.04176082,0.560744693,0.223598153,0.656599768,-1.318524273,-0.041851052,-0.420781378,-6.193747888,-0.160919128,-0.481448584,-0.748258895,7.478552268,10.980685,7.842622,4.329039155,2.988217679,5.856143243,classical
-283.4251932,159.5823982,-29.54063873,18.5522196,-9.888207447,-3.424281002,-10.99208916,-9.775556657,-8.296185178,-4.247249757,-2.861832707,-5.974322541,-4.022138521,-3.348464908,-3.386720903,-1.859289724,-0.442006038,1.898496856,-0.116115068,-2.816876771,classical
-349.9776786,161.8329269,-3.369808924,14.19218625,5.775283767,3.541689495,2.978593725,-7.1058207,-7.921549581,-0.359461977,2.835887727,-2.495977798,-6.779701339,-8.832050432,-6.674717886,-4.899663099,0.100756334,4.259926519,5.100457698,2.608982327,classical
-264.0368621,142.1472484,-51.36072439,5.033838757,-20.2625068,-17.1301099,-16.06824185,-20.30654412,-15.03551468,-9.732967646,-8.395368057,-11.77116553,-6.878544417,-4.600869784,-2.051570385,-2.375288367,0.964472967,3.021266883,1.377957013,5.553212225,classical
-259.9099762,118.9392889,-35.6118514,31.97763632,-16.52928113,10.62212802,-15.65127709,7.435393944,-5.812290548,8.267929743,-18.01274042,-1.19683287,-6.347265455,2.761451537,-2.592573653,4.38480668,-4.136894947,-4.779474009,-4.772360214,-4.608322489,classical
-326.2809271,85.92119293,-42.98763851,31.84154312,-19.57250616,9.994432509,-16.45934264,10.00357189,-8.595387587,25.50846431,6.536586426,16.3986173,3.505810897,9.58815851,5.921453162,9.285932017,9.968676329,9.201811023,2.801200814,-5.379816183,classical
-429.3462372,175.1542673,31.90371063,4.270010623,1.052185076,-5.770809256,-9.47931798,-11.28205717,-10.58142905,-8.662842869,-6.334779173,-1.680827171,0.820965229,-0.185078363,0.031626073,0.206131953,-1.847032737,-4.420416954,-4.973250266,-4.60422746,classical
-421.7212612,172.8163169,28.09436294,-2.574365603,-3.571014934,-4.860743292,-8.889903231,-10.70082692,-7.689229034,-7.963271184,-7.336991919,-2.720299242,-0.92076964,-4.212186208,-8.42082084,-8.398378171,-4.131449938,-0.419879213,0.085864876,-0.262021274,classical
-429.0843039,120.7541798,-1.685719418,17.95427176,7.73696167,-2.045432003,-3.942677646,-2.536329162,-0.58306181,-0.797120992,-9.051377243,-3.685856319,-0.977725603,-4.998318783,-3.810670021,-2.414422032,-1.896630844,-0.30721912,3.41963633,3.145613901,classical
-482.6776325,154.8658039,-5.028833566,29.73190532,-1.871845913,8.219090616,-4.765624394,9.654473428,-3.3304281,4.539550024,-10.09519712,-0.65576097,-2.449868246,-0.168453101,1.862222187,3.479766795,3.38882594,1.115774897,1.277016751,-0.666913992,classical
-299.671853,103.66907,-27.64827926,51.02044975,12.29165045,16.50796819,-10.93573346,-0.898703338,3.839399386,12.95407925,-12.39587815,2.455285017,5.183694317,-0.733193783,-0.611028901,-1.195119301,5.918663797,9.809741995,-2.667044638,-3.084350476,classical
-315.0127319,128.7296174,-28.92303238,30.83760347,-8.995137514,7.980528058,-9.847439162,1.450484173,-8.964623311,6.052197318,-3.320049202,7.604282769,3.793344007,2.932729822,1.838371636,5.208350571,1.074667437,0.142403654,-4.536049493,-2.303605293,classical
-413.5759926,143.4252346,31.34383677,14.03133914,1.524376245,-2.291032157,-6.478890304,-8.102931184,-5.92481866,-4.462898999,-2.783361132,-0.809472789,-1.208139889,-2.380845832,-3.810326569,-3.515401558,-2.712517443,-2.385785556,0.622823741,2.667576504,classical
-235.2558158,141.1281949,-34.6668532,30.97923525,-16.37793448,23.1119843,-11.03144507,7.639465976,-19.00824243,4.235648969,-11.82091579,8.909783265,-1.433871338,4.281025243,1.482140651,3.187973498,-1.309517985,2.929818444,-1.661002799,-2.896665745,classical
-449.5371146,124.9554591,-19.87163109,27.51456054,-5.768756518,2.200035558,-6.57534409,10.6088656,3.365800217,14.39861542,1.991939355,5.253876047,4.415059767,5.061342917,7.178780344,6.201670162,7.162364458,3.837860835,2.601998614,4.940062901,classical
-321.1835571,134.56214,-18.252364,22.19075677,0.424091914,-3.804539164,0.493068804,-1.144537723,-1.897793156,-0.103112681,-2.75549605,0.596389706,2.499061254,0.309350058,1.679268947,2.884449427,2.083111312,1.159768684,-2.39285542,-3.40899494,classical
-170.8716869,157.0533363,-21.97223794,5.248212231,-4.095150954,-3.685956471,-8.814517378,-4.855915432,-7.882416364,-5.411493835,-9.368364216,-6.620591487,-7.813977218,-1.458160854,-3.597212508,-2.86274637,-3.917558162,0.20200267,-3.435176821,-0.832704438,classical
-449.5955971,151.5077771,-12.74792687,44.27062033,6.2370757,4.049765919,-1.482332862,-1.619642626,-2.491078567,-4.290789405,-9.658143252,-1.339994625,0.15140475,3.733019477,5.286010908,1.205417161,-2.303857753,-4.123120889,-1.815835687,1.234528988,classical
-498.7295276,145.6748914,46.519845,15.26243738,3.060985238,-0.831216993,-5.215124706,-6.201449496,-3.814042434,0.083686998,2.722812972,2.221047387,0.238987878,-0.461076472,-0.874307644,0.5857767,3.283147425,2.308997824,-2.571966932,-4.81958437,classical
-186.3988596,86.65773163,-15.70733811,14.7437976,-2.216229333,6.269822618,-0.889201196,0.665299295,-6.086888072,-5.210792594,-7.860584817,-1.717162651,-4.707716858,-2.05879872,1.408477279,2.760478451,3.301349225,3.110860974,-4.410137469,-5.03804231,classical
-405.6738141,145.7073105,-0.83281052,23.07400454,9.221291172,-2.649329609,-5.747466851,-2.085039849,-0.642352711,6.762438457,2.804330023,2.440666569,5.080262274,2.38739836,1.868199322,2.499295566,1.519764511,-2.263746764,-1.442390843,2.613459964,classical
-422.6054908,89.83272426,-18.71768527,37.7984894,6.008159885,4.158118754,-1.981775725,12.12446459,4.167507614,13.7887695,2.82442222,5.887097545,6.128175064,8.144629006,12.35758798,7.093214533,2.414364494,0.784178492,-3.421368433,-0.746098513,classical
-362.7068034,143.9500168,-18.97873594,30.64839801,1.051361971,0.268699895,-7.971798926,-3.868974802,-8.924187564,3.246232282,-4.449105909,3.633874772,4.931776441,3.279899742,6.371131919,6.072489767,3.846664116,-0.252130442,1.159938735,1.792781879,classical
-498.5841137,177.5199162,11.20583976,27.64554473,-2.833987372,5.101153023,-6.605435121,-1.060355181,-4.152252699,-3.053446288,-9.906495011,-8.56630222,-9.185145327,-11.93079221,-9.190084174,-10.89735641,-8.853785054,-3.932598268,-2.391122392,-2.302706485,classical
-299.7755313,157.3368585,-37.35420931,15.77100838,-5.749817013,-4.457769194,-6.815905376,-10.73725208,-9.883400015,-8.15330098,-5.417673363,-7.837649527,-2.732071342,-1.108235978,1.650344321,3.642178749,3.084368613,0.109204952,-0.795171759,-2.738004782,classical
-319.3309734,143.6587606,-31.16957384,10.91503181,-5.536344023,-4.259856073,-8.934058354,-5.589971741,-8.016283534,2.333270686,-4.469379625,-0.329832967,0.964388371,1.14235525,-0.47774941,-1.317324177,0.151645333,1.50490048,3.704420031,3.060905994,classical
-297.2197476,130.2805886,-30.58888955,27.49037283,-7.059620568,1.99033595,-11.12716156,4.754548283,-8.772728106,5.419722002,-5.373447685,4.469510431,1.731519258,1.88813674,-1.310469078,1.090912064,-0.989501508,-1.464829885,0.635971409,1.159915627,classical
-315.6496456,149.6717028,-30.59815163,23.22397625,-8.70046426,-10.10547852,-15.73475205,-4.045699298,-7.658757106,0.046664279,-11.14192527,-7.668728817,-5.870953867,-4.8573936,-5.141024189,-5.416103603,-3.173172336,1.45092521,0.128026327,-4.178902784,classical
-278.2118714,147.8877494,-31.57806988,20.36562584,-9.584999369,-6.243183457,-13.607878,-0.664353526,-7.273588579,1.024137846,-11.75458364,-0.964953371,-2.221944101,-0.574204163,1.875123347,5.1497116,2.630448074,0.821937271,-1.647067767,-0.104044566,classical
-246.1896272,149.4477375,-41.97700385,11.61573165,-10.28599099,-4.013753011,-7.13934733,-10.13402996,-9.423483621,-7.170180701,-3.150281778,-5.630423799,-2.579881386,-4.521074936,-6.165346046,-4.970549888,-3.346553458,-3.345275849,-0.672825416,0.221499452,classical
-119.2903458,149.5882614,-43.33437349,24.63939919,-5.615125831,10.78639021,-2.899428113,0.787197091,-6.547196391,4.396779426,-1.292800128,1.365430505,-1.08114163,-2.435240651,-1.937584992,1.29807274,-1.381196879,1.044973134,-5.602966024,-1.986242643,classical
-385.2468575,177.2567904,-9.32169693,24.37734064,5.83310778,-4.560812235,-6.349944307,-6.98205993,-4.130705979,3.851764771,-0.355619852,-0.934136338,-3.65864696,-2.104559199,3.646539913,0.722249046,-1.226298239,-0.747415878,2.795864864,1.5541773,classical
-166.4064921,122.1282319,-32.10651207,16.68876173,-5.39815142,-2.480009174,-9.827961,-4.900783275,-6.977220586,-4.570064203,-6.660296729,-5.492583967,-5.374863813,-4.963047159,-2.79145972,-3.193163552,-4.082942699,-3.54599576,-4.631451621,-1.172830404,classical
-326.8648358,127.3913095,-30.59609567,37.46880149,-5.29610262,20.81087142,-1.778644082,-4.604763389,-4.054472673,5.228941576,-0.645898281,2.807639089,7.252175827,3.98063896,-2.389035482,1.490968263,0.583444169,-0.610586777,2.334468556,2.649742284,classical
-286.838421,135.9194447,-24.43711591,36.64864361,-6.234456424,6.954075525,-8.162779019,3.839327856,-4.390524448,6.429920696,-4.123742178,1.543668155,-4.346956916,-3.018977406,-0.005314098,5.652413319,3.437009944,2.830976581,1.097174449,-0.294304202,classical
-98.32329268,98.35693256,-20.49176243,18.81813842,-2.096720558,2.66357034,-7.309946601,-3.58692804,-7.98606512,-1.916309115,-4.727486672,0.627075774,-2.591273011,-1.470525182,-3.170649914,0.657625906,-4.816374339,-2.21776159,-3.808979769,0.233789431,classical
-367.167175,112.8434629,-18.75544018,10.1684117,-1.61024952,3.807522058,0.919349335,5.065091952,-5.365445405,-9.519146608,-8.492281807,-1.784953225,1.298791609,-3.868345564,-2.63781276,-1.05349027,-1.271523553,-2.503537285,-2.572472372,-4.062232258,classical
-123.8138903,148.4859407,-21.53865665,17.44088151,-1.427724087,4.17846452,-6.992981419,-5.081175359,-5.793177926,5.041861208,-6.246159343,-1.972754861,-0.971060913,-2.452157662,-4.320482793,-0.865963435,-4.714952996,-2.229833311,-5.132430279,-3.215063663,classical
